,0
147,肖利华：“早上线，早受益”—数智化升级驱动新增长
148,专访浙江大学史晋川：抖音也是一个巨大的平台，说腾讯垄断不成立
149,樊继达：加强创新链和产业链对接
150,武连峰：“数实共生”与数字经济的十大趋势
151,大禹：MCN行业发展新趋势讨论
152,专访IEEE院士刘震：中国工业软件企业有望角逐数字化时代世界巨头之位
153,吴悦宁：零售的持久力要看体验和效率
154,黄滨：物流和供应链的溯源和透明将成为常态
155,任泽平谈全球新能源汽车报告：传统汽车的诺基亚时刻
156,高质量发展需要创新和竞争良好互动
157,人工智能与信息技术浪潮奔涌 资本赋能深市公司技术创新
158,中国工程院院士刘韵洁：“十四五”网络强国如何布局
159,颜艳春：决战产业互联网之巅，最值得准备的十场战争
160,何黎明：构建现代物流体系 建设“物流强国”
161,庞金友：把握高质量发展的深刻内涵
162,张小龙：短视频为什么这么“香”？
163,白光利：囚徒困境下的社区团购未来
164,颜艳春：决战产业互联网之巅，最值得准备的十场战争
165,杨东：数字经济全面监管阶段要推动反垄断法重构
166,黄滨：物流和供应链的溯源和透明将成为常态
167,刘强东：京东最让我引以为傲的是管培生制度 
168,谢伏瞻：加快培育完整内需体系
169,赛诺菲：在数字化时代打造人才磁场
170,对话美的方洪波：家电巨头如何从制造到智造？
171,金海年：“卡脖子”问题本质源于垄断 打破国际垄断关键在制度改革
172,刘红胜：企业数字化转型的实质是工具和决策的革命
173,新加坡管理大学朱飞达：数字经济仍处于早期
174,孙为民：未来零售革命，「信息生产线」驱动的场景融合
175,李晓华：促进工业互联网发展的着力点
176,李军：把握全球产业转移新趋势 促进中国制造业价值链再升级
177,卢向华：互联网企业的英雄光环为何消失了？
178,欧阳明高：迎接第三次能源革命
179,许龙华：消费升级 东南亚电商机会点在哪？
180,陈文玲：2020世界经济的总括特征——“四负”与“四高”
181,肖宏伟：新时代我国经济高质量发展动力变革研究
182,张其仔：精准施策提升产业链供应链现代化水平？
183,毕马威亚太区主席陶匡淳：以“双循环”促增长
184,李军：把握全球产业转移新趋势 促进中国制造业价值链再升级
185,张小龙：重新定义微信过去10年和未来10年
186,戚聿东：数字经济发展亟需监管转型
187,希疆：新形势下如何赚钱？
188,白春礼院士：世界科技前沿发展态势
189,唐英：跨境进出口贸易中托盘应用及循环共用
190,威廉姆森：理解“治理机制”
191,对话中国科学院院士薛其坤：量子科技革命是重大历史机遇 
192,高艳东：数字经济下劳动法需与时俱进
193,祝合良：统筹推进现代流通体系建设
194,工信部副部长辛国斌：“十四五”时期将坚持智能制造主攻方向不动摇
195,彭泗清：发挥数字经济优势打造“新就业模式”
196,乔布斯：成功的秘诀是专注和简单
197,彭文生：未来经济新发展模式更多体现在服务业
198,任泽平：南北差距根本上是市场化程度的差距
199,钛媒体独家对话张建锋：钉钉的低代码革命
200,庞庆明：构建中国特色数字经济体系
201,郑永年：西方误读中国的根源
202,高瓴资本张磊：从三个维度思考投资的本质
203,江小涓：数字经济具有广阔的发展空间
204,决策智囊刘世锦领衔之作《读懂“十四五”》
205,索尼对话华为：管理实践
206,权威人士解析：2021年中国及世界经济如何看？
207,线性资本王淮：从创投角度解析产业互联网
208,凯文•凯利最精彩的演讲：未来12个趋势
209,美的CTO胡自强：流量问题其实是效率问题
210,张宇燕：为什么英国的工业革命值得我们重新认知
211,张磊：极少有人真正理解时间的价值
212,宋志平演讲：这个时代比情商更重要的是逆商
213,原色咨询合伙人丁伟强：冷链企业如何制定百亿战略？
214,专家解读：数字技术推动商业创新研讨会
215,专家解读：出口强劲拉动中国制造业复苏
216,张亚光：“十四五”规划建议中的新提法、新变化
217,工信部副部长刘烈宏：加强芯片等关键技术研发攻关
218,宋华：供应链数字化创新与思考
219,秦朔：创新何太急
220,任泽平：2020年中国的大趋势
221,刘润：到底什么是商业模式？
222,魏杰：2020年以后，中国最赚钱的3大产业
223,钢网创始人王东：风口再来
224,干货 | 如何快速掌握供应链管理技能
225,施炜：核心人才的管理方式
226,张钦坤、朱开鑫：关于数据要素交易流通模式的新思考
227,闫德利：基于中美比较视角|我国数字经济并没有传说中的那么强
228,熊友君TED演讲：数字化时代的思维创新 教育何处何从
229,段淳林：超越营销效果的品牌价值提升
230,陈春花：在措手不及的年份里看到希望
231,腾讯企点张晔：360度数字化能力平台助力企业获得增长新动能
232,青山资本张野：中国品牌万事俱备了吗?
233,纪伟国：人力资源数字化的五大趋势
234,双捷供应链冯黎：商流驱动下的柔性供应链变革
235,樊纲：全球化不会终结，但一些发达国家将采取各种手段遏制中国的发展
236,人文清华讲坛江小涓演讲实录：数字经济解构与链接
237,陆奇：世界新格局下的创业创新机会
238,周子衡：数字经济的现实发展与未来趋势
239,高瓴张磊：判断一个人是否靠谱关键看4个维度
240,李志坚：以思维创新拓展大湾区科技创新的边界
241,刘晓春：建议建立超级数字平台监管制度
242,李培根：企业要从平面创新向立体创新转变
243,阿里内部人才培育机制大揭秘
244,爱德华·罗伯茨：MIT的技术创业
245,杨学山：智能制造的基础不只是IT
246,普洛斯：科技正在如何改变商业模式？
247,宋华：国内供应链金融的最大问题是“雷声大雨点小”
248,自我营销：德鲁克沿用一生的6条法则
249, 野中郁次郎：人性化战略——同理心驱动的管理
250,冯云霞、沈怡：战略型创业的知与行
251,埃德加·沙因：组织文化与领导力
252,龙永图：数字经济是应对逆全球化的有力武器
253,对话Netflix首任CEO：在巨头竞争的缝隙中找到崛起的秘径
254,技术有“黑入人心”的能力 是我们这个时代最大的革命
255,秦玉鸣：冷链物流三大现状和五大趋势
256,陈立平：社区团购的问题，本质上是公平竞争的问题
257,BCG全球主席汉斯-保罗·博克纳博士：“双循环”撬动可持续发展
258,岭南声音：双循环新发展格局下物流与供应链的创新发展
259,余放：数字化，亦不能忽视情感的力量
260,侯孝海：志存高远、敏锐嗅觉、知人善任
261,卢敏放：重燃乳业巨头的梦想和荣耀
262,王卫：回归价值创造本心
263,陈春花：触手可及的未来与新的现实
264,蔡冠深：珠澳合作宜对标欧盟区域融合模式
265,李斌：全世界汽车品牌基本都在中国找供应链
266, 清华管理评论：助企业逆境重生的10大思维锦囊
267,姚荣君：巨变时代的企业家需做出四个转变
268,陈春花：如何真正高效地学习？
269,贝壳的创始人左晖：千亿级明星公司需要什么样的人才？
270,任泽平：2020年，中国的大趋势
271,刘晓源：加大冷链物流建设 构建产业增值体系
272,黄有方：我国物流科技研究和应用动态
273,徐雷：95后品牌忠诚度极低，颠覆者往往不讲“武德”
274,中信银行原行长朱小黄：警惕金融科技泡沫
275,陈煜波：中国数字化转型的挑战和重点
276,专访郑永年教授：粤港澳大湾区高质量发展需强调搭平台与讲规则
277,刘鹤：两次全球大危机的比较
278,高榕资本投资合伙人刘新华：To B服务乘风口进击的10大增长法则
279,谭崇钧：数字技术将创造更多可持续发展新成果
280,郭洪：未来独角兽成长更需要投贷联动的新模式
281,刘武：后疫情时代，数字化物流大有可为
282,黄奇帆：2035年50%外贸额有望用跨境电商表达 ，自贸区政策红利要这么看
283,田民：物流和供应链领域的颠覆性创新
284,田杰棠：数据交易、数据权利与数据要素市场培育
285,杰克·韦尔奇的GE二十年：一半是海水，一半是火焰
286,克里斯坦森： 开辟式创新是能够开创出新市场的创新
287,刘鹤：构建新发展格局六项重点任务
288,郑敏：跨境电商新一轮增长要看数据智能企业
289,龙永图：全球化电商亟需一套整体的跨境电商的规则体系
290,沈南鹏：数字经济的巨大优势会在未来五年叠现
291,黄奇帆：新基建实际上就是第4次工业革命，将产生几十家万亿级企业！
292,陈春花：让商学教育跟上时代变化的步伐
293,哈佛大学教授：教育的目的不是学会一堆知识而是学会一种思维
294,颜艳春：亚马逊正在建立一个帝国，而Shopify试图武装叛军
295,江小涓：数字经济 解构与链接
296,盒马CEO侯毅：利用全球采购资源打造自有品牌，拿回议价权
297,陈文玲 ：美元背后的财富与隐忧
298,焦梦津：工业品电商的成长逻辑
299,麦肯锡前任亚太董事长大前研一：数字化转型改变了用工方式
300,成为资本李世默：「智能内循环」塑造中国工业化新格局
301,【互联网大咖】探讨制造业的数字孪生之路
302,马云：数字化一定会全面改造所有的行业
303,鲁众：新商业从哪里诞生？
304,裴亮：实体零售加速线上化 将如何克服短板缺陷
305,中国科学院裴钢院士：干细胞的研究与展望
306,程维：共享化是未来出行的最优方案
307,毕马威联合阿里研究院为您解答什么是“数据大治理”？
308,德鲁克：如何做到一直保持正能量？
309,刘徽：以客户成功促持续复购和利润增长
310,Gartner孙鑫：以战略维度建设数据中台
311,李珍：财务的数字化转型之旅
312,左霆：订阅经济如何创造可持续增长的未来？
313,安邦老板吴小晖自比巴菲特：揭秘如何从5亿做到7000亿
314,黄奇帆：非银行金融机构要围绕供应链融资
315,陈维宣：“十四五”时期我国数字经济发展趋势研判
316,刘海龙：“判断”是人的基本权利但我们正在把它交给算法
317,交大安泰陈方若：从供应链管理角度看“双十一”的利弊
318,黄奇帆：10年后跨境电商将占全球贸易的1/3 潜力巨大
319,对话逍遥子：阿里巴巴的“刚”、“柔”和“勇”
320,莫妮克·瓦尔库尔：​成为优秀的领导者有没有捷径可走？
321,忻榕：管理者的性格是如何影响企业决策的？
322,谷歌母公司Alphabet现任董事长，他说谦逊是有效领导力的基础
323,对话阿里巴巴程立：没有双 11 的极限压强，许多创新不可能发生
324,王俊杰：零售企业的变革不可回避
325,塞缪尔·亨廷顿：文明的性质
326,黄卫伟：管理就是把常识做到极致！
327,【专家】支持企业牵头组建创新联合体 推进产学研深度融合
328,王继祥：关于最近托盘标准化的几个热点问题辨析
329,美国崛起启示录：“内循环”为什么这么重要？
330,宋华：从融入全球供应链到共创全球供应链
331,任泽平：拜登当选对美国、中国及世界的影响
332,弘章书架：始于价值 辟于创新
333,白长虹：管理创新的实践逻辑
334,黄奇帆：产业互联网金融是金融科技发展的下一个蓝海
335,刘宝红、赵玲:计划的三道防线|预测、安全库存和供应链执行
336,生鲜传奇王卫：折扣店的本质不是“便宜”是“表演便宜”
337,陈春花：为什么大企业都在重构组织？
338,重构理解城市的框架——对话杰弗里•韦斯特 | WeCity专家观察
339,张五常：中国是地球上的第一大经济吗?
340,张文中：社区团购对传统批发会有大冲击
341,宁高宁：“逆全球化”只是暂时的 不用过度担心
342,黄奇帆：金融科技公司应该与金融机构合作，而不是自己做金融
343,符国群：重新思考市场营销的功能
344,黄奇帆：中国在产业互联网领域还没出现真正的独角兽
345,邱宝昌：滴滴事件给电子商务立法的启示
346,黄奇帆：2020是人类工业文明向数字文明演化的重要分水岭
347,“十三五”期间，物流业和制造业深度融合加速
348,学术成果 | 郭雳：注册制下我国上市公司信息披露制度的重构与完善
349,陈春花：向内打破平衡，从三件事开始
350,梁伯强：如今是经营的时代，而非管理的时代
351,李开复：中国迎来To B创业的黄金时代
352,【专家】畅通双循环 现代流通体系加速构建
353,张国云：在现代流通“双循环”中的金融魔力
354,To C很难理解的生意逻辑：关于To B你不知道的10件事儿
355,张维迎：不可高估理性的力量
356,保罗·米尔格罗姆对当代经济学的贡献
357,阿里的用人之道：马云像一个庞大班级的班主任
358,张彬：互联网时代的人文沟通
359,姚军红：格局一错，全盘皆错
360,京东集团副总裁傅兵：未来十年是合同物流的黄金十年
361,约瑟夫·E·斯蒂格利茨：对发展经济学的反思
362,全球首富贝佐斯独特的思维方式
363,汪鸣：新形势下物流产业发展的新动向
364,宁高宁：“逆全球化”只是暂时的，不用过度担心
365,陈海权：加快推进现代流通体系建设
366,张磊：投资人最重要的修养在诚实
367,马化腾：人要时刻保持清醒，外面掌声越热烈就越危险！
368,互联网巨头：多元协同治理体系正在加速形成
369,哈佛教授：比勤奋更重要的是学习力
370,普华永道：未来五年产业金融将迎来发展的黄金时期
371,互联网巨头瞄准社区生鲜：是好是坏？
372,中国世界经济学会会长余永定：权威解读双循环 | 中国品牌出海之路充满信心
373,《管理世界》| 数学、模型与经济思想
374,诺奖经济学家Joseph E. Stiglitz | 中国是如何取得成功的？
375,清华教授吴国盛：中美真正的差距是什么？
376,蓝海林：广东企业应聚焦主业，以“精进化”促转型升级
377,冯仑：真正活下去的诀窍，就6个字
378,陆磊：构建面向未来五年的金融市场开放新格局
379,王一鸣：新发展格局是开放的国内国际双循环
380,刘伟：保产业链供应链稳定 畅通国民经济循环
381,马云：数字化 内需与全球化是三大机会
382,阿里巴巴彭蕾：能做到这4点就是个人才
383,陈春花：2020年之后，商业即将发生根本变化
384,稻盛和夫：利他到极致 幸福自然呈现
385,陈春花：良将 一定是打出来的
386,陈东升：战略决定一切
387,混沌大学创新领教刘立：三流公司抓时间二流公司抓大脑一流公司抓心智
388,任正非：让打胜仗的思想成为一种信仰
389,陈春花：优秀的领导者，拥有“逆生长”能力
390,仲伟合：推动本土人才国际化与国际人才本土化
391,高瓴张磊最新分享：做难而正确的事而非别人都做的事
392,陈文玲：世界经济复苏最大的引擎是合作
393,宋华谈供金新政：亮点和问题都集中在这四个方面！
394,周其仁：越是水大浪急越要做精做专
395,发改委官员重磅演讲：天天忽悠新概念，中国要为此付出沉重代价
396,张勇：阿里巴巴为这个时代的到来准备了二十年
397,吴志强：数字创意是未来经济增长最重要的驱动力和全球产业竞争的战略制高点
398,陈志武：教育的精髓在于思辨与表达
399,数字化、网络化、智能化让建筑业焕发新生机
400,肖梦黎：平台型企业的权力生成与规制选择研究
401,新时代金融企业家的培养和塑造
402,优秀领导者的“自我领导”特质：保持谦逊与建立富足心态
403,中宏观察家陈文玲：从跨国公司视角解读服务贸易六大方面
404,林梦：推动步行街改造提升 打造扩大内需新载体
405,陈文玲：我国迎来成为新的世界贸易中心的历史性机遇
406,清华大学教授柴跃廷：我国消费品电商还有超70%的市场空间
407,任中伟：不拥抱数字经济会被彻底格式化
408,钱颖一：莫以为只要经济强大了世界就会尊重你
409,徐洪才：降低外贸依存度，不代表降低经济开放水平
410,李光斗：小米的下一个十年 雷军何去何从？
411,任玉岭：助推粤港澳大湾区制造业高质量发展的三点建议
412,马云在云谷学校演讲：我们要虑但是不能焦
413,碓井诚：日本零售企业成功的两个关键
414,"陈春花: 2020年之后,商业将发生根本变化"
415,吴敬琏：互联网平台企业会“赢家通吃”吗？
416,五星控股董事长30年经验：搞不好人，成不了事儿
417,涂子沛：情感可以被量化 未来摄像头可能是物理建筑的一部分
418,肖冰：投出去130亿总结出创业公司的十种死法
419,杨学山：构建新型基础设施 助推工业经济走向数字经济
420,京东CHO余睿：京东下一步怎么走？
421,张一鸣--字节跳动真正的HR老大
422,肖冰：投出去130亿，总结出了创业公司的十种死法
423,刘晓春：在“去全球化”中实现全球化
424,诺奖得主本庶佑: 不要相信论文里写的东西
425,胡刚：信息社会引领第三波城市发展浪潮
426,阎学通：数字时代的中美战略竞争
427,杨鹏飞：加快数据要素资源与产业发展融合
428,余承东：我们需要齐心向下扎到根向上捅破天 根深才能叶茂
429,干嘉伟：如何锻造一支能打的To B销售铁军
430,高瓴资本：创始人张磊的投资思想和高瓴资本持股明细
431,德鲁克 ：七段人生经历，讲述如何突破自我
432,夏杰长：迈向数字服务时代
433,江小涓：全球化在退步吗？
434,张一鸣：什么样的年轻人最有前途？
435,王兴：8年时间，我对商业的思考
436,陈威如：未来商业模式的竞争主要是平台的竞争
437,尹稚：中国新型城镇化战略的当下与未来
438,刘金瑞：完善《数据安全法(草案)》的若干建议
439,"黄奇帆: 外情恶化, 不搞超常规思路, 难以打通中国经济“双循环”"
440,杨雄：上海已经是国际航运中心了！
441,汪建国：相信创造的力量
442,黄峥：我不是典型意义的CEO
443,著名经济学家周其仁：错过了消费互联网 不能再错过工业互联网
444,张维为：在战略层面，现在是西方整体实力走衰最快的时候
445,吴晓波：中国赶上了“三班车”，疫后迎来四大产业创新
446,江南春：生意，彻底变了
447,张维迎：企业家精神不是什么？
448,任正非：如何定位采购工作？如何要求采购人员？
449,深度好文：永远不要与趋势为敌
450,爱尔眼科陈邦：不想辜负这么好的赛道
451,毛振华：未来3-5年，这个形势绝不能掉以轻心
452,“数字经济之父”Don Tapscott：ICO是区块链发展的种子
453,许小年：放下手机读经典
454,陈春花：不浪费这段特殊的时光
455,任正非：中国未来和美国竞赛的唯一筹码！不是科学技术而是人才培养
456,石维磊：数字化转型不是要干掉企业实体
457,瑞·达利欧：全球化将转向“自给自足”
458,魏际刚：应急物资保障，如何
459,商业生态系统的十大误解
460,郑永年：建议把粤港澳大湾区打造成地区嵌入型经济平台
461,孙丕恕：打通产业链上下游，构建工业互联网平台运营商
462,河田信：丰田模式的关键是君子豹变和人本主义
463,曾鸣：精准服务商的崛起
464,马斯克：人类极有可能活在更高文明模拟的矩阵游戏中
465,不确定性有多确定？—洞察能力作为一种领导力
466,威廉姆森对企业理论的发展
467,罗珉：认识产品平台
468,张一鸣：越是高级人才，越要看一些基本素质
469,黄奇帆：全球产业链重构与中国应对
470,马斯克自述：不要比别人强10%，而是要强1000% 
471,马斯克：成功的关键在于与顶尖人才共事
472,稻盛和夫：想要实现梦想，除每天扎扎实实努力不断积累
473,张一鸣：如何吸引人才？
474,黄奇帆：疫情下全球产业链重构中国要打好哪几张牌
475,吴晓波《影响商业的50本书》
476,马云：快速提高数字化水平
477,陈春花：危机中领导者的责任
478,稻盛和夫：一切始于心，终于心
479,陈海权：“地摊经济”也要靠科技赋能
480,哈佛商业评论：被严重低估的基础管理
481,黄世忠：电商巨擘的傲人业绩与分析困惑
482,全国政协常委、中科院院士：莫让新型研发机构建设变成了一种口号！
483,《Nature》：没有一定医学知识的人，更偏向于信任“谣言”
484,魏杰最新研判：这3件事将改变世界经济格局
485,李晓华：内涵、演进与驱动因素
486,"张五常: 全球大萧条已成定局, 中国不可不做七件大事"
487,魏杰：疫情影响下，中国未来的经济发展关键点在哪里？
488,郑永年：疫情后全球产业链将调整
489,黑石集团创始人：当你面临两难选择时，永远选择长远利益
490,江小涓:新一轮数字经济发展过程中 市场是基础性力量
491,陈春花：接受变化，让心安住
492,卫哲：这个不幸的春天却是新To B的春天
493,陈春花：竞争的最终目的是离开竞争
494,宁振波：工业为本 “新基建”助力工业互联网发展
495,阎学通：疫情、中美关系与世界秩序
496,曹建峰：关于“深度合成”技术的十个误解
497,高红冰：疫情之危与新商业之机
498,魏际刚：新基建谁来投、钱哪来、怎么干？
499,黄奇帆：最新万字长文解读中国经济受到的冲击和应对政策
500,哲学家罗素：如何避免愚蠢的见识
501,国资委主任李成：准确把握新时代国企的功能定位
502,董明珠：我的团队宁愿推倒重来，也坚决不允许这些人的存在！
503,马化腾：推动上“云”用“数”，建设产业互联网
504,刘鹤执笔研究报告：两次全球大危机的比较
505,任正非：中国制造业正处于中间层，不能有太多幻想
506,陈春花：2020年，经济分水岭
507,李礼辉：未来的全球数字经济竞争中，数字货币将居于核心地位
508,《电商法》起草专家杨东：对我国跨境支付市场发展的六个建议
509,陈文玲：中国具有跨境电商发展最优政策和市场环境
510,许小年：疫情对全球经济影响与应对
511,纪顺友：疫情后全球供应链面临重构的风险
512,陈彦斌：疫情冲击凸显中国构建“世界工厂+世界市场”新模式的紧迫性
513,伟大的纠错：看不清的时候，要看远，走正道
514,吕本富：2020年的春天是中国直播经济的开端
515,赛迪孙会峰：解读新基建中的ICT机遇（附PPT）
516,疫情下在线教育的发展趋势及影响
517,魏际刚：全面加速中国的物流现代化进程
518,秦思刚：德国小企业为何能称霸全球？瑞幸或许一辈子都不明白
519,黄峥致拼多多股东信：新世界正在到来，新物种必然出现
520,周文：沉迷数学让中国经济学失去思想
521,赵白鸽：“一带一路”是实现新型全球化的重要载体
522,史蒂文·温伯格：给研究生的四条金玉良言
523,中国信通院院长刘多： 数字基建在新基建中发挥核心作用
524,李志坚：“四新经济”助推广东高质量发展
525,国内知名专家齐声唤消费券
526,丁俊发：如何应对全球供应链危机
527,乔姆斯基：新冠病毒警示人类正处于文明危机边缘
528,对话亨利·明茨伯格：优秀的管理者，都是练出来的
529,工信部部长苗圩：“中国制造”不像我们想象那么强大，民间太狂热
530,艾伦·麦克法兰：新冠病毒——灾难与机遇
531,魏际刚：物流强国建设方略与关键任务
532,李颖：新基建加快虚拟经济与实体经济融合
533,颜艳春：至暗时刻的大迁徙数字新大陆崛起
534,罗伯特·凯泽：CEO直播带货成风潮 当领导都得是全才吗？
535,专栏访谈：解密内容电商——对话茉莉传媒CEO 林敏
536,文贯中：世界呼唤“良性全球化”（下）
537,SAP资深数字化专家 许永硕：准确把握工业互联网内涵，推动工业智能化变革
538,文贯中：世界呼唤“良性全球化”（上）
539,安筱鹏：通向数字孪生世界的“铁公基”
