,0
133,天虹如何利用数字化战略征战零售新场景
134,周小川：数字化时代货币与支付的演进原则
135,建设数字政府：赋能政府治理现代化
136,海尔、美的、三一等先行一步：数字化这样渗透到制造业“血管”
137,“数字化+供应链”布局能否带来一场能源成本革命？
138,医疗健康产业数字化的未来
139,数字化转型亲历者讲述：鞋王百丽如何转身
140,如何构建数字化能力的人力？
141,阿里数字农业，“棋局”已成型？
142,数字化转型的关键：构建智能协同工作方式
143,从十四五规划看数字化转型
144,数字化转型的“形、型、行”
145,数字经济新格局：以流量为核心的消费互联网过渡到以诚心为核心的产业互联网
146,数字化如何驱动品牌「全链路升级」
147,李平：数字化转型与三台组织架构
148,发展数字经济 共享包容增长 为经济发展插上“数字翅膀”
149,企业数字化转型的战略拐点
150,【探索】物流企业的数字化学习之路
151,新华三：构建一套可复制的数字化转型指南
152,发展数字经济，增强创新动能
153,数字化转型——CEO应遵循的五条黄金法则
154,数智化如何驱动企业的商业创新？
155,BCG助力企业数字化转型，获评行业领军者
156,印度山寨TikTok的乐与悲
157,拼多多发现了社交电商的潜力，成功突破市场瓶颈
158,从SaaS服务商到“增长服务商”，数字化增长“再进化”？
159,基于国际比较视角：我国数字经济规模并没有那么大
160,阿里改造农业的野心
161,淘宝改版背的背后逻辑
162,“营销数字化10讲”之10：一把手怎么推动数字化
163,产业供应链数字化革命
164,怡亚通：拥抱数字化变革 构筑医药流通新格局
165,为零售数字化踩下油门
166,数字化转型为零售踩下油门
167,以数字化助力农村留守老人“再社会化”
168,良品铺子：数字化助力渠道变革
169,南方航空：新航空业时代的数字化服务之道
170,一双袜子的数字化之旅：制造商如何做产销一体“大管家”
171,「5G咖啡产业联盟」掀起数字化进化论
172,字节跳动能否在教育市场杀出血路？
173,大润发的数智化转型
174,在云上设计未来世界的「通用颗粒」
175,新四维科技自下而上地介入蛋鸡供应链改造
176,东北零售巨头「大商集团」的数字化转型秘诀
177,“营销数字化10讲”之8：品牌商能够去平台化吗？
178,毕马威刘斌江：数字化时代的智慧财务变革
179,达观数据CEO陈运文：“AI+RPA”如何赋能企业数字化转型
180,数字化经营系列①|数字经营：释放数据价值
181,数字化时代：集团财务管控赋能“道法术”
182,数字化转型的步伐与成效
183,数字化经营系列④|数字财务：数字技术驱动财务变革
184,数字化经营系列③|数字员工：价值主体崛起
185,张勇：商业数字化升级成就今年双11
186,数字化的心脏——数据中台
187,越发达的国家越不愿意用支付宝和微信 
188,5年拿下1.1亿消费者 物美做对了什么？
189,数字经济助力双循环新发展格局
190,京东工业品战略发布：实现产业链上下游数字化、平台化、生态化的无缝连接
191,印尼版“内涵段子”CocoFun： 视频江湖的“黑马”
192,数字化中的那些坑，你都踩过了吗？
193,越南游戏，比制造业更早“雄起”了
194,中美占领数字世界两极，其他国家机遇何在？
195,品牌商和零售商，“用户画像”不一样
196,营销数字化的灵魂是用户画像
197,运营重构：留量时代的「场景金融」
198,贸易数字化：赋能与转型
199,百度收购YY入局直播电商
200,直播电商观察：价值、平台差异和未来猜想
201,2020年中全球数字化营销报告
202,数字循环：信息数字化征程新阶段、中国发展新战略
203,王树彤：以数字化带动经济包容性增长
204,《2020中国夜间经济发展报告》：场景创新与数字重构
205,中国版Netflix来了，恒腾网络进军流媒体行业！
206,关于数据要素交易流通模式的新思考
207,后疫情时代，产业互联网企业核心能力如何构建？
208,区块链及其应用的趋势&前景
209,易观战略升级：面向留量时代的数字用户洞察与运营
210,商品批发B2B流通服务平台的新物种
211,互联网行业数字经济的产业趋势与机遇
212,京东数科：产业数字化领域的“首席增长官”
213,嘀嗒抢跑IPO背后：出租车如何数字化改造？
214,腾讯司晓：数字经济下新业态的发展与治理创新
215,2020上半年电商直播超1000万场
216,数字化驱动供应链金融升级
217,【变局】阿里巴巴未来5年11大战略机遇
218,中国的拼多多转向智慧农业来促进疫情后增长
219,数字经济引领高质量发展
220,马云：未来十年，是传统行业推进数字化的最后十年
221,“十四五”时期数字经济发展趋势与治理重点
222,大企业“阔绰”出手智能制造领域
223,张勇：数字化是不确定性中最大的确定性
224,马云：数字时代全球化的全新解读
225,深度对话：私域流量的本质是把用户BAT化
226,淘宝村年成交破万亿:阿里董事长张勇提到了一把金钥匙
227,2020数字经济十大趋势榜单
228,北京市促进数字经济创新发展行动纲要
229,数字中台，数字化的全速重构与全面转型
230,对话阿里集团副总裁李少华：如何抓住数字乡村风口？
231,数字化转型这道分水岭，中小企业如何把握机遇？
232,美团滴滴“围攻”哈啰，共享电单车的下沉新战事
233,美国最新数字发展战略汇总：5年，10亿，12个研究中心
234,湖畔大学:传统产业的数字化变革迫在眉睫
235,腾讯施雪松：“We Transport”提供交通行业的全生命周期解决方案
236,数字货币：揭幕全球货币变局
237,消除数字鸿沟 重构全球价值链
238,弥合疫情下的数字鸿沟
239,"许宪春：人类已进入数字化时代,我国数字化技术发展尚不平衡"
240,科技赋能新零售，迪信通按下数字化转型
241,全球数字经济发展仍大有可为
242,物美集团张文中:解构重构是实体经济实现商业智能的关键
243,朱民：数字化转型是未来真正的大考
244,抖音打算怎么和腾讯网易抢生意？
245,风暴中心，作业帮的跃迁之战
246,抖音带货的核心逻辑
247,把握数字时代趋势 创新宏观治理模式
248,TikTok面临前所未有的“失控”局面
249,60万米高空看广州未来发展的秘密在这
250,湖南芒果的成功学
251,支付宝：成为左右蚂蚁集团发展的关键支点
252,京东数科：转型故事迎来资本市场大考
253,广东数字农业农村将这样发展
254,微信小商店全量开放支持个人一键开店
255,腾讯没有电商基因，只有电商土壤
256,数字经济挑战推动国际税制规则重塑
257,菜鸟与阿里的七年之痒
258,呼之欲出的数字货币，能成为穷人的救星吗？
259,孙可畏:企业内部管理数字化变革
260,解锁“综艺+电商直播”带货力
261,数字化转型 物流及供应链的“加速”之道
262,数字人民币将成中国金融新名片
263,阿里巴巴：未来五年是数字农业窗口期
264,数字经济何处发力？15大新业态、新模式被划重点
265,【中美关系】数字经济：中美竞争新领域
266,周子衡：数字经济的现实发展与未来趋势
267,直播电商经济：概况、历程与未来
268,阳光印网：9年孵化 “易采PNP”数字化采购SaaS宣布独立运营
269,数字化已经成为企业生存发展的「必选项」
270,天虹谭晓华：疫后新常态下的零售数字化
271,阿里巴巴肖利华：全速重构 数字驱动新增长
272,疫情加快酒店数字化转型
273,美的：再次转型创新，推动全面数字化和全面智能化
274,疫情倒逼数字经济发展15种新业态新模式获政策力挺
275,数字化：文旅产业融合发展的新方向
276,智能制造与数字化转型详解
277,中国SaaS发展史：一半是火焰，一半是海水
278,字节跳动的境况有多糟糕？
279,杀死TikTok：扎克伯格社交帝国的阴暗面
280,吴菁芃：新的世界格局，新的数字物流
281,关于《中国产业数字化报告2020》
282,启动数字经济新引擎——15种新业态新模式创造中国发展新机遇
283,江小涓：后疫情时代的数字经济（下）
284,江小涓：后疫情时代的数字经济（上）
285,从弹性社会构建，看腾讯的科技向善
286,2020年至今全球最大IPO
287,王先庆：直播电商的本质及未来前景
288,“数字经济15大新业态”来了！
289,字节跳动，日入3亿：疯狂的印钞机
290,疫情加快数字化进程 农产品电商迎来高光时刻？
291,数字化营销和智能制造的系统该归信息部管吗？
292,直播带货：昙花一现还是大势所趋？
293,白皮书解读 |《中国数字经济发展白皮书 （2020年）》
294,经济学家共话数字化转型的顶层设计与底层逻辑
295,如何实现数字化赋能中小企业？《人民日报》这样报道
296,国家信息中心联合京东数科发布《中国产业数字化报告2020》
297, “疫情”之下，数字化转型再次被推向“风口”
298,数字经济将开启下一轮经济周期
299,广交会闭幕：全球2.6万家企业“云端带货”怎么做到的？
300,传统产业数字化转型应向何处发力
301,入局电商直播 百度“乘风破浪”的底气何在？
302,从“人找数”到“数找人”：智能化的发展路径
303,国家电网“数字新基建”十大重点建设任务公布
304,"字节跳动如何用7年, 成为腾讯最可怕的对手？"
305,中欧数字资产交易离我们有多远
306,数字化转型 | 如何融合咨询和设计
307,没有用户体验设计的数字化转型像坨翔
308,百货商城蜕变为MCN？
309,央行数字货币如何影响你我
310,中小企业借力转型：如何借电商平台赋能之力？
311,宋显珠：深化工业互联网平台体系建设 加速制造业数字化转型
312,区块链与数字化、数字经济和工业互联网
313,肖风：2020年之后的全球化叫做“数字化迁徙”
314,独家揭秘董明珠直播：可能只有董明珠，找到了直播带货的本质
315,大批MCN倒在去直播带货的路上：挣30万 亏500万
316,中国数字经济规模及与美国和澳大利亚的比较
317,腾讯视频组织调整：短视频部门撤销重组
318,不要在落后的管理意识基础上搞信息化
319,人大商学院院长毛基业：数字经济是数字技术与产业的融合
320,网红直播带火线上交易 后疫情时代专业市场将迎来四大变革
321,数字经济成为拉动经济增长重要引擎
322,抖音直播玩法和直播内容策划方法论
323,产业互联网的变局
324,大悦城、凯德、龙湖地产的数字化思变
325,沉浸式直播新模式引领内容化直播电商格局
326,区块链生态系统的动力学
327,直播带货热背后的冷思考：“李佳琦们”会是零售企业的救命稻草吗？
328,陈泽滨：数字化转型铺就抗疫之路
329,MCN就是“网红”经济？
330,剑桥大学下学年全年网络授课
331,直播带货怎么做？
332,深度拆解直播电商：本质、宿命与未来
333,商场直播不香了：实体商业到底该怎么直播卖货？
334,抖音商业闭环再进一步：巨量星图布局直播业务
335,未来两年，数字经济占GDP比重有望提升四个百分点
336,西门子：数字化转型掌舵者指南
337,中国产业带数字化发展报告
338,国有企业数字化转型与产业链现代化
339,巴曙松：向数字经济转型中的挑战
340,江门农业正迈向黄金五年，核心武器：数字化
341,安全防护进入新常态，IBM加速OT安全成熟之旅！
342,王赛 李东贤：向华为学“数字化”转型，从市场战略Marketing开始
343,工信部加快打造大数据工业应用发展新生态
344,数字化转型与人工智能
345,数字化生产生活新图景
346,中国屏幕经济的发展：从电视购物到直播电商
347,淘宝、快手、抖音，直播江湖“三国杀”
348,【壹路观察】互联网大败局：被颠覆的颠覆者
349,6.5亿网民月收入不足5000！中国互联网发展调查让人扎心！
350,CIO推动数字化转型的九阳真经！
351,腾讯、京东数科等巨头抢滩大宗商品数字化新蓝海
352,刘郴：3D数字化将是服装企业的生产力
353,腾讯音乐求变，长音频掘金难
354,东莞与阿里巴巴“云签约”:共同推动东莞制造的数字化转型
355,数字化决定零售企业盈利能力
356,广州数字经济“二十二条”：加快打造数字经济创新引领型城市
357,供应链数字化：疫情为此按下快进键
358,重温习近平总书记“4·19”重要讲话：打好互联网战“疫”
359,CEO王树彤：数字化货物贸易正在向数字化贸易服务转变
360,阿里、华为、腾讯之上，这家公司长出一座“数字森林”
361,上海探索超大城市精细化管理新途径
362,百度：疫情受挫加快步伐找“新钱”
363,喜茶涨价背后：一杯新茶饮的纯利只有 10% ？
364,拼多多官方解读产业带直播
365,疫情时期，企业数字化转型的逻辑和思路
366,疫情下电商及知识类直播增速明显
367,百胜中国完成对黄记煌控股权收购！未来或推动后者创新转型
368,怡亚通：推动数字化转型创造新机遇
369,探厂直播+跨次元营销 国货雅鹿找到新的增长方法论
370,无接触物流——疫情下的产物？还是数字化发展的趋势？
371,罗永浩抖音直播2小时销售额破亿！
372,直播带货：传统企业老板转型需要了解的四个商业逻辑！
373,广州供电局：开发大数据监控系统助力广州城市治理
374,批发商户转型直播带货：档口变成总部
375,我们围观了官方给出的排名：最值钱的抖音号长啥样？
376,深度对话“浪潮”下的MCN：“疫情”下的下半场红利？
377,直播打开新经济大门广州开播场次全国排名第一
378,汇付天下2019年报：“支付+SaaS”双引擎激发数字化转型新动能
379,胡晓明：蚂蚁金服会长成什么样？
380,疫情后的 TO B 企业：没什么是不能调整的
381,直播带货是产业链的赢家？
382,广州“直播网红”带货能力有多强?
383,打造全国著名直播电商之都 广州未来三年孵化千个网红品牌
384,图解 《2020年欧洲标准化工作规划》十大战略重点
385,广州服装批发市场“直播”促转型
386,微信：入选“现代最伟大“设计百强、成为全球排名最高社交软件
387,新型基础设施建设拓展创新发展空间
388,新冠疫情对东盟数字经济发展的影响分析
389,全球十大APP排名正式出炉
390,【案例】字节跳动（中国）：宣布组织全面升级
391,西贝：餐饮业的数字化转型和疫情自救”
392,微盟(02013)：携手腾讯云发布数字战疫方案
393,清华大学温建功：新冠肺炎疫情对产业发展的影响
394,数字接触：重启中国
395,海外专家看中国数字经济发展
396,跃变之困：企业数智化转型的五大挑战
397,广百集团收购广州友谊：再见或许是新的开始
398,数字化助力服务业“提质扩容”
399,中国在线教育体系“拔地而起”
400,美的求生之道：新的经济挑战下面对危与机将如何生存？
401,疫情冲击下的数字经济发展契机
402,【案例】蒙牛：从“草原牛”到“数字牛”的数智化转型
403,广州：数字经济试验区重磅落地！
404,体验才是购物中心存在的意义
405,北大光华董小英：新冠肺炎事件对数字化转型的警示与启发
406,协同：数字化时代如何“避免组织被颠覆”
407,在线教育成功取决于什么？
408,信息和语言都是重要资源
409,从互联网到人工智能：美国政府对数字技术有什么误解？
410,中国科技型创业公司的生存报告与对策建议
411,在线教育：众多企业争抢5000亿的新赛道
412,多点Dmall合伙人刘桂海：数字零售创新的阵痛与新生
413,【盘点】2010～2019年，支付十年巨变！
414,葛颀：2020数字化转型的六重战略议题
415,数字化已成产业供应链发展必然趋势
416,腾讯音乐与抖音达成转授权合作
417,淘宝直播：新主播90%都以失败告终，真实的原因是什么？
418,聚美优品：面临退市陈欧是怎么把一手好牌打烂？
419,全民APP：微信进化会带来超载了吗？
420,2020微信公开课：企业微信解读新能力如何提升“复购率”
421,哈佛商业评论：生态系统下ISV的商业模式创新
422,数字经济如何破题？
423,数字移民共和国的底层逻辑
424,众包产品一定能赢得顾客的心？
425,数字化技术如何驱动营销增长？从概念到价值 
426,企业数字化转型为何失败？
427,2019书单50：全球化与数字化转型
428,菜鸟网络熊伟：数智化创造全球物流奇迹
429,【案例】折翼的贵人鸟：还能飞多久？
430,数字化重构跨境贸易
431,【失败案例】一代“鞋王”宣告破产：战胜了所有对手，却输给了时代
432,阿里研究院报告:2019年中国商品零售额预计将首次超美国
433,看点直播发力电商直播将推动“引力播”计划
434,陈春花：2020年的经营关键词
435,《中国电子商务知识产权保护发展研究报告》：“四治”理念
436,2019年创业公司“死亡全名单”
437,快手短视频：内容平台如何做好产品与用户的连接及运营实操
438,千年大变革：数字经济改变未来收入
439,中国数字化年会：为什么会引来Global500强
440,“私域流量”的价值发掘
441,京东数科CEO陈生强：下一个10年，所有产业拼效率
442,供应链数字化转型，从主数据管理开始
443,陈春花：打造数字化时代的组织能力
444,全球创新空间发展：多尺度探索与中国路径
445,【失败案例】暴风影音落幕
446,400亿上市公司突然“猝死”
447,苏宁：2019中国智慧零售门店数字化白皮书
448,时代变化与情感价值观的变迁
449,数据智能化路在何方？
450,湖北智能化转型的速度与激情
451,毕马威研报：重塑增长--2019中国零售数字化力量
452,何为数据中台？ 企业用数据驱动业务的架构
453,产业数字化转型的价值维度与理论逻辑
454,产业数字化转型的价值维度与理论逻辑
455,平台型组织的五大价值
456,营销数据中台是下一个推动行业变革的利器
457,埃森哲贾缙：中国企业数字转型指数解读
458,东京湾区的日本工业4.0
459,实体企业转型，到底该怎么转？
460,中国商业正在由“消费红利”向“数智创新”进化
461,区块链时代的管理变革
462,深度研究 | 爱发朋友圈的人更容易长寿
463,涂子沛：万新之新在数据
464,5亿人参与2019天猫双11  
465,陈春花：迈向数字化产业新时代
466,腾云峰会：如何在数字世界安然栖居？
467,未来10年是新型数字基础设施的安装期
468,如何设计数字时代的增长爆发线
469,80% 奢侈品销售受到数字化影响
470,麦肯锡：企业数字化转型不要被技术“绑架”
471,企业走向新的数字化之路
472,埃森哲最新报告：多角度剖析5G带来的产业变革
473,云ERP之死：企业如何数字化转型？
474,团队建设的奥秘：核心团队是剩下来的不是选出来的
475,黄文锋：潜意识是创造力的唯一源头
476,中国互联网25年：三次浪潮与三大改变
477,数字转型市场“众神”归位
478,优衣库：数字化再造企业DNA
479,权威专家解读数字经济和人工智能（世界互联网大会精髓）
480,数字转型是头部企业的自我修养
481,烧钱：互联网公司野蛮生长的时代正在走远
482,下一个10年不能没有首席数字官
483,企业数字化的四条路径
484,丁磊：数字经济未来的三大关键词
485,2019世界与中国互联网发展报告（世界互联网大会）
486,第六届世界互联网大会企业家观点特集（2019年10月）
487,怎样才能导致认知升级？
488,混沌大学“李善友”帮不了你认知升级
489,数字经济时代中国能否引领世界潮流？
490,麦肯锡：企业数字化转型不要被技术“绑架”
491,数字化平台的兴起与平台经济的发展
492,十大创业公司的创新案例
493,数字化转型：未来十年的商业巨变和机会
494,互联网金融巨头转向B端，供应链金融成切入点
495,特步：加速数字化转型，打造竞争壁垒
496,B2B企业如何搭建媒介矩阵
497,论后电子商务
498,咨询公司的数字化转型
